web-scraper-order,web-scraper-start-url,title,detail,detail-href,year,rate,duration_hour,duration_min,duration,imdb_rating,num_vote,num_vote_clean,release_date,release_date_country,date,day,month,year,gross_us_can,gross_opening_weekend,gross_worldwide
1647978684-3322,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Three Musketeers,The Three Musketeers,https://www.imdb.com/title/tt1509767/?ref_=adv_li_tt,2011,PG-13,1h,50m,110,5.7,107K,107000,"September 1, 2011 (Germany)",Germany,01-Sep-11,01,Sep,2011,"$20,374,484 ","$8,674,452 ","$132,274,484 "
1647963807-148,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Castle in the Sky,Castle in the Sky,https://www.imdb.com/title/tt0092067/?ref_=adv_li_tt,1986,PG,2h,5m,125,8,162K,162000,"August 2, 1986 (Japan)",Japan,02-Aug-86,02,Aug,1986,"$523,664 ","$197,172 ","$6,076,181 "
1647972504-1974,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Charlie Bartlett,Charlie Bartlett,https://www.imdb.com/title/tt0423977/?ref_=adv_li_tt,2007,R,1h,37m,97,7,65K,65000,"February 22, 2008 (United States)",United States,22-Feb-08,22,Feb,2008,"$3,951,699 ","$1,836,256 ","$5,254,986 "
1647968711-1176,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Train to Busan,Train to Busan,https://www.imdb.com/title/tt5700672/?ref_=adv_li_tt,2016,15,1h,58m,118,7.6,206K,206000,"August 5, 2016 (Thailand)",Thailand,05-Aug-16,05,Aug,2016,"$2,129,768 ","$284,776 ","$92,764,199 "
1647969802-1407,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Office Space,Office Space,https://www.imdb.com/title/tt0151804/?ref_=adv_li_tt,1999,R,1h,29m,89,7.7,259K,259000,"February 19, 1999 (United States)",United States,19-Feb-99,19,Feb,1999,"$10,827,810 ","$4,231,727 ","$10,828,256 "
1647976515-2846,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Eat Pray Love,Eat Pray Love,https://www.imdb.com/title/tt0879870/?ref_=adv_li_tt,2010,PG-13,2h,13m,133,5.8,95K,95000,"October 28, 2010 (Thailand)",Thailand,28-Oct-10,28,Oct,2010,"$80,574,010 ","$23,104,523 ","$204,594,016 "
1647969678-1380,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Incredibles,The Incredibles,https://www.imdb.com/title/tt0317705/?ref_=adv_li_tt,2004,G,1h,55m,115,8.1,702K,702000,"December 2, 2004 (Thailand)",Thailand,02-Dec-04,02,Dec,2004,"$261,441,092 ","$70,467,623 ","$631,607,053 "
1647969891-1425,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Thor,Thor,https://www.imdb.com/title/tt0800369/?ref_=adv_li_tt,2011,PG-13,1h,55m,115,7,811K,811000,"April 28, 2011 (Thailand)",Thailand,28-Apr-11,28,Apr,2011,"$181,030,624 ","$65,723,338 ","$449,326,618 "
1647967662-951,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Addams Family,The Addams Family,https://www.imdb.com/title/tt0101272/?ref_=adv_li_tt,1991,PG-13,1h,39m,99,6.9,150K,150000,"November 22, 1991 (United States)",United States,22-Nov-91,22,Nov,1991,"$113,502,426 ","$24,203,754 ","$191,502,426 "
1647970030-1454,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Army of the Dead,Army of the Dead,https://www.imdb.com/title/tt0993840/?ref_=adv_li_tt,2021,R,2h,28m,148,5.7,164K,164000,"May 21, 2021 (United States)",United States,21-May-21,21,May,2021,null,null,null
1647973348-2154,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Zindagi Na Milegi Dobara,Zindagi Na Milegi Dobara,https://www.imdb.com/title/tt1562872/?ref_=adv_li_tt,2011,Not Rated,2h,35m,155,8.2,75K,75000,"July 15, 2011 (India)",India,15-Jul-11,15,Jul,2011,"$3,108,485 ","$960,548 ","$5,192,743 "
1647964449-288,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Sorcerer's Apprentice,The Sorcerer's Apprentice,https://www.imdb.com/title/tt0963966/?ref_=adv_li_tt,2010,PG,1h,49m,109,6.1,160K,160000,"July 22, 2010 (Thailand)",Thailand,22-Jul-10,22,Jul,2010,"$63,150,991 ","$17,619,622 ","$215,283,742 "
1647971784-1816,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Breach,Breach,https://www.imdb.com/title/tt0401997/?ref_=adv_li_tt,2007,PG-13,1h,50m,110,7,60K,60000,"November 29, 2007 (Thailand)",Thailand,29-Nov-07,29,Nov,2007,"$33,231,264 ","$10,504,990 ","$40,953,935 "
1647971679-1793,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",[Rec]²,[Rec]²,https://www.imdb.com/title/tt1245112/?ref_=adv_li_tt,2009,18,1h,25m,85,6.5,72K,72000,"October 2, 2009 (Spain)",Spain,02-Oct-09,02,Oct,2009,"$27,766 ","$8,191 ","$18,853,164 "
1647974488-2404,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Amour,Amour,https://www.imdb.com/title/tt1602620/?ref_=adv_li_tt,2012,PG-13,2h,7m,127,7.9,98K,98000,"September 20, 2012 (Germany)",Germany,20-Sep-12,20,Sep,2012,"$6,739,492 ","$68,266 ","$29,664,140 "
1647973403-2166,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Act of Valor,Act of Valor,https://www.imdb.com/title/tt1591479/?ref_=adv_li_tt,2012,18,1h,50m,110,6.5,69K,69000,"March 1, 2012 (Thailand)",Thailand,01-Mar-12,01,Mar,2012,"$70,012,847 ","$24,476,632 ","$82,499,399 "
1647974920-2497,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",It Happened One Night,It Happened One Night,https://www.imdb.com/title/tt0025316/?ref_=adv_li_tt,1934,Passed,1h,45m,105,8.1,102K,102000,"February 22, 1934 (United States)",United States,22-Feb-34,22,Feb,1934,null,null,null
1647979018-3395,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Mid90s,Mid90s,https://www.imdb.com/title/tt5613484/?ref_=adv_li_tt,2018,R,1h,25m,85,7.4,60K,60000,"October 26, 2018 (United States)",United States,26-Oct-18,26,Oct,2018,"$7,362,439 ","$258,157 ","$9,303,022 "
1647980092-3628,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Little Things,The Little Things,https://www.imdb.com/title/tt10016180/?ref_=adv_li_tt,2021,R,2h,8m,128,6.3,92K,92000,"January 29, 2021 (United States)",United States,29-Jan-21,29,Jan,2021,"$15,342,746 ","$4,705,527 ","$29,942,746 "
1647975365-2595,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Woman in Gold,Woman in Gold,https://www.imdb.com/title/tt2404425/?ref_=adv_li_tt,2015,PG-13,1h,49m,109,7.3,58K,58000,"April 23, 2015 (Thailand)",Thailand,23-Apr-15,23,Apr,2015,"$33,307,793 ","$2,091,551 ","$61,619,773 "
1647965375-463,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Maze Runner: The Death Cure,Maze Runner: The Death Cure,https://www.imdb.com/title/tt4500922/?ref_=adv_li_tt,2018,PG-13,2h,23m,143,6.2,132K,132000,"January 25, 2018 (Thailand)",Thailand,25-Jan-18,25,Jan,2018,"$58,032,443 ","$24,167,011 ","$288,175,335 "
1647971054-1673,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,https://www.imdb.com/title/tt0338013/?ref_=adv_li_tt,2004,R,1h,48m,108,8.3,974K,974000,"September 9, 2004 (Thailand)",Thailand,09-Sep-04,09,Sep,2004,"$34,400,301 ","$8,175,198 ","$74,036,715 "
1647965010-403,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Bolt,Bolt,https://www.imdb.com/title/tt0397892/?ref_=adv_li_tt,2008,PG,1h,36m,96,6.9,205K,205000,"March 5, 2009 (Thailand)",Thailand,05-Mar-09,05,Mar,2009,"$114,053,579 ","$26,223,128 ","$309,979,994 "
1647976135-2763,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Broken City,Broken City,https://www.imdb.com/title/tt1235522/?ref_=adv_li_tt,2013,R,1h,49m,109,6.1,80K,80000,"January 18, 2013 (United States)",United States,18-Jan-13,18,Jan,2013,"$19,701,164 ","$8,268,908 ","$34,737,199 "
1647965096-418,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Seven Psychopaths,Seven Psychopaths,https://www.imdb.com/title/tt1931533/?ref_=adv_li_tt,2012,R,1h,50m,110,7.2,253K,253000,"October 12, 2012 (United States)",United States,12-Oct-12,12,Oct,2012,"$15,024,049 ","$4,174,915 ","$32,226,382 "
1647964482-295,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Iron Giant,The Iron Giant,https://www.imdb.com/title/tt0129167/?ref_=adv_li_tt,1999,G,1h,26m,86,8.1,186K,186000,"August 6, 1999 (United States)",United States,06-Aug-99,06,Aug,1999,"$23,315,035 ","$5,732,614 ","$23,335,817 "
1647976675-2881,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The BFG,The BFG,https://www.imdb.com/title/tt3691740/?ref_=adv_li_tt,2016,G,1h,57m,117,6.4,84K,84000,"July 7, 2016 (Thailand)",Thailand,07-Jul-16,07,Jul,2016,"$55,483,770 ","$18,775,350 ","$195,243,411 "
1647966957-800,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Lord of War,Lord of War,https://www.imdb.com/title/tt0399295/?ref_=adv_li_tt,2005,R,2h,2m,122,7.6,309K,309000,"September 16, 2005 (United States)",United States,16-Sep-05,16,Sep,2005,"$24,149,632 ","$9,390,144 ","$72,617,068 "
1647965617-513,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Descendants,The Descendants,https://www.imdb.com/title/tt1033575/?ref_=adv_li_tt,2011,R,1h,55m,115,7.3,240K,240000,"December 9, 2011 (United States)",United States,09-Dec-11,09,Dec,2011,"$82,584,160 ","$1,190,096 ","$177,243,185 "
1647973243-2132,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Jeepers Creepers 2,Jeepers Creepers 2,https://www.imdb.com/title/tt0301470/?ref_=adv_li_tt,2003,R,1h,46m,106,5.6,63K,63000,"August 29, 2003 (United States)",United States,29-Aug-03,29,Aug,2003,"$35,667,218 ","$15,269,324 ","$63,102,666 "
1647965055-412,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters,https://www.imdb.com/title/tt1428538/?ref_=adv_li_tt,2013,15,1h,28m,88,6.1,204K,204000,"January 24, 2013 (Thailand)",Thailand,24-Jan-13,24,Jan,2013,"$55,703,475 ","$19,690,956 ","$226,349,749 "
1647964380-273,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Battle Royale,Battle Royale,https://www.imdb.com/title/tt0266308/?ref_=adv_li_tt,2000,Not Rated,1h,54m,114,7.6,180K,180000,"December 16, 2000 (Japan)",Japan,16-Dec-00,16,Dec,2000,null,null,"$958,989 "
1647969077-1254,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Gangs of New York,Gangs of New York,https://www.imdb.com/title/tt0217505/?ref_=adv_li_tt,2002,R,2h,47m,167,7.5,431K,431000,"December 20, 2002 (United States)",United States,20-Dec-02,20,Dec,2002,"$77,812,000 ","$9,100,000 ","$193,772,504 "
1647971124-1688,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Whiplash,Whiplash,https://www.imdb.com/title/tt2582802/?ref_=adv_li_tt,2014,G,1h,46m,106,8.5,799K,799000,"October 30, 2014 (Thailand)",Thailand,30-Oct-14,30,Oct,2014,"$13,092,000 ","$135,388 ","$49,396,747 "
1647963499-82,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",K-PAX,K-PAX,https://www.imdb.com/title/tt0272152/?ref_=adv_li_tt,2001,PG-13,2h,,120,7.4,182K,182000,"October 26, 2001 (United States)",United States,26-Oct-01,26,Oct,2001,"$50,338,485 ","$17,215,275 ","$65,001,485 "
1647974640-2437,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Family Man,The Family Man,https://www.imdb.com/title/tt0218967/?ref_=adv_li_tt,2000,PG-13,2h,5m,125,6.8,109K,109000,"December 22, 2000 (United States)",United States,22-Dec-00,22,Dec,2000,"$75,793,305 ","$10,554,960 ","$124,745,083 "
1647970271-1506,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Wonder Woman 1984,Wonder Woman 1984,https://www.imdb.com/title/tt7126948/?ref_=adv_li_tt,2020,PG-13,2h,31m,151,5.4,251K,251000,"December 17, 2020 (Thailand)",Thailand,17-Dec-20,17,Dec,2020,"$46,801,036 ","$16,701,957 ","$166,801,036 "
1647964955-396,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Life of Brian,Life of Brian,https://www.imdb.com/title/tt0079470/?ref_=adv_li_tt,1979,R,1h,34m,94,8.1,390K,390000,"November 8, 1979 (United Kingdom)",United Kingdom,08-Nov-79,08,Nov,1979,"$20,206,622 ","$140,034 ","$20,745,728 "
1647976824-2914,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Audition,Audition,https://www.imdb.com/title/tt0235198/?ref_=adv_li_tt,1999,R,1h,55m,115,7.2,79K,79000,"March 3, 2000 (Japan)",Japan,03-Mar-00,03,Mar,2000,"$131,296 ",null,"$359,853 "
1647974908-2494,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Friday the 13th Part 2,Friday the 13th Part 2,https://www.imdb.com/title/tt0082418/?ref_=adv_li_tt,1981,R,1h,27m,87,6.1,66K,66000,"May 1, 1981 (United States)",United States,01-May-81,01,May,1981,"$21,722,776 ","$6,429,784 ","$21,722,776 "
1647964794-362,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Time Machine,The Time Machine,https://www.imdb.com/title/tt0268695/?ref_=adv_li_tt,2002,PG-13,1h,36m,96,6,123K,123000,"March 15, 2002 (Thailand)",Thailand,15-Mar-02,15,Mar,2002,"$56,832,494 ","$22,610,437 ","$123,729,176 "
1647970192-1489,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Lego Batman Movie,The Lego Batman Movie,https://www.imdb.com/title/tt4116284/?ref_=adv_li_tt,2016,G,1h,44m,104,7.3,144K,144000,"February 9, 2017 (Denmark)",Denmark,09-Feb-17,09,Feb,2017,"$175,936,671 ","$53,003,468 ","$312,136,671 "
1647969410-1324,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",This Is 40,This Is 40,https://www.imdb.com/title/tt1758830/?ref_=adv_li_tt,2012,R,2h,14m,134,6.2,137K,137000,"December 21, 2012 (United States)",United States,21-Dec-12,21,Dec,2012,"$67,544,505 ","$11,579,175 ","$88,215,156 "
1647968353-1100,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Constantine,Constantine,https://www.imdb.com/title/tt0360486/?ref_=adv_li_tt,2005,R,2h,1m,121,7,333K,333000,"February 23, 2005 (Thailand)",Thailand,23-Feb-05,23,Feb,2005,"$75,976,178 ","$29,769,098 ","$230,884,728 "
1647967993-1022,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Monster,Monster,https://www.imdb.com/title/tt0340855/?ref_=adv_li_tt,2003,R,1h,49m,109,7.3,148K,148000,"March 19, 2004 (Thailand)",Thailand,19-Mar-04,19,Mar,2004,"$34,469,210 ","$86,831 ","$58,469,210 "
1647965309-450,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Garden State,Garden State,https://www.imdb.com/title/tt0333766/?ref_=adv_li_tt,2004,R,1h,42m,102,7.4,214K,214000,"August 20, 2004 (United States)",United States,20-Aug-04,20,Aug,2004,"$26,782,316 ","$201,115 ","$35,825,316 "
1647976815-2912,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Top Secret!,Top Secret!,https://www.imdb.com/title/tt0088286/?ref_=adv_li_tt,1984,PG,1h,30m,90,7.2,65K,65000,"June 22, 1984 (United States)",United States,22-Jun-84,22,Jun,1984,"$20,458,340 ","$4,406,205 ","$20,458,340 "
1647978906-3370,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Best in Show,Best in Show,https://www.imdb.com/title/tt0218839/?ref_=adv_li_tt,2000,PG-13,1h,30m,90,7.5,61K,61000,"October 20, 2000 (United States)",United States,20-Oct-00,20,Oct,2000,"$18,715,392 ","$413,436 ","$20,789,556 "
1647970595-1576,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Donnie Darko,Donnie Darko,https://www.imdb.com/title/tt0246578/?ref_=adv_li_tt,2001,R,1h,53m,113,8,779K,779000,"January 19, 2001 (Mexico)",Mexico,19-Jan-01,19,Jan,2001,"$1,478,493 ","$110,494 ","$6,981,586 "
1647980137-3638,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Sonic the Hedgehog,Sonic the Hedgehog,https://www.imdb.com/title/tt3794354/?ref_=adv_li_tt,2020,G,1h,39m,99,6.5,116K,116000,"February 14, 2020 (Canada)",Canada,14-Feb-20,14,Feb,2020,"$148,974,665 ","$58,018,348 ","$319,715,683 "
1647965651-520,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Great Wall,The Great Wall,https://www.imdb.com/title/tt2034800/?ref_=adv_li_tt,2016,G,1h,43m,103,5.9,132K,132000,"December 16, 2016 (China)",China,16-Dec-16,16,Dec,2016,"$45,540,830 ","$18,469,620 ","$334,933,831 "
1647974150-2329,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Something Borrowed,Something Borrowed,https://www.imdb.com/title/tt0491152/?ref_=adv_li_tt,2011,PG-13,1h,52m,112,5.8,62K,62000,"May 5, 2011 (Thailand)",Thailand,05-May-11,05,May,2011,"$39,046,489 ","$13,945,368 ","$65,100,369 "
1647975671-2661,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,https://www.imdb.com/title/tt0345950/?ref_=adv_li_tt,2004,PG,1h,27m,87,7.1,88K,88000,"November 19, 2004 (United States)",United States,19-Nov-04,19,Nov,2004,"$85,417,988 ","$32,018,216 ","$141,067,127 "
1647966156-629,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Ralph Breaks the Internet,Ralph Breaks the Internet,https://www.imdb.com/title/tt5848272/?ref_=adv_li_tt,2018,G,1h,52m,112,7,153K,153000,"November 21, 2018 (United States)",United States,21-Nov-18,21,Nov,2018,"$201,091,711 ","$56,237,634 ","$529,323,962 "
1647971715-1801,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Barfi!,Barfi!,https://www.imdb.com/title/tt2082197/?ref_=adv_li_tt,2012,13,2h,31m,151,8.2,80K,80000,"September 14, 2012 (India)",India,14-Sep-12,14,Sep,2012,"$2,804,874 ","$1,061,713 ","$4,490,134 "
1647967849-991,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Bad Boys for Life,Bad Boys for Life,https://www.imdb.com/title/tt1502397/?ref_=adv_li_tt,2020,R,2h,4m,124,6.5,154K,154000,"January 17, 2020 (United States)",United States,17-Jan-20,17,Jan,2020,"$206,305,244 ","$62,504,105 ","$426,505,244 "
1647964154-224,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Over the Hedge,Over the Hedge,https://www.imdb.com/title/tt0327084/?ref_=adv_li_tt,2006,PG,1h,23m,83,6.7,171K,171000,"June 8, 2006 (Thailand)",Thailand,08-Jun-06,08,Jun,2006,"$155,019,340 ","$38,457,003 ","$339,795,890 "
1647964292-254,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Last King of Scotland,The Last King of Scotland,https://www.imdb.com/title/tt0455590/?ref_=adv_li_tt,2006,R,2h,3m,123,7.7,184K,184000,"January 12, 2007 (United Kingdom)",United Kingdom,12-Jan-07,12,Jan,2007,"$17,606,684 ","$142,899 ","$48,618,191 "
1647974316-2366,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Whisper of the Heart,Whisper of the Heart,https://www.imdb.com/title/tt0113824/?ref_=adv_li_tt,1995,G,1h,51m,111,7.9,60K,60000,"July 15, 1995 (Japan)",Japan,15-Jul-95,15,Jul,1995,"$498,156 ",null,"$585,013 "
1647977855-3140,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Manhunter,Manhunter,https://www.imdb.com/title/tt0091474/?ref_=adv_li_tt,1986,R,2h,,120,7.2,72K,72000,"August 15, 1986 (United States)",United States,15-Aug-86,15,Aug,1986,"$8,620,929 ","$2,204,400 ","$8,622,412 "
